"","TMBnbinom1","TMBtweedie"
"1",0.079994550357961,0.0818561173235511
"2",0.0698582906826139,0.0782305726610341
"3",0.0510211665546733,0.0524917825989607
"4",0.0697233262109064,0.0713789934654346
"5",0.0345554527436472,0.0355410184568757
"6",0.114377637678039,0.114925701578943
"7",0.0422784393665239,0.0427459159315508
"8",0.0354108125647988,0.0328637936062595
"9",0.103490228654548,0.103591959972574
"10",0.0762306036971833,0.074319029068654
