"file","caption","alt_text","category","png_time","StartTime"
"sexratio_data_len_flt5mkt0.png","Sex ratios for length comps, whole catch, F5_VEN_LL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_flt1mkt0.png","Length comps, whole catch, F1_EU_LL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_residsflt1mkt0.png","Pearson residuals, whole catch, F1_EU_LL (max=12.25) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, F1_EU_LL",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_data_weighting_TA1-8_F1_EU_LL.png","Mean length for F1_EU_LL with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from F1_EU_LL:<br>0.9764 (0.6605-2.3543) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_flt2mkt0.png","Length comps, whole catch, F2_JPN_LL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_residsflt2mkt0.png","Pearson residuals, whole catch, F2_JPN_LL (max=1.91) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, F2_JPN_LL",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_data_weighting_TA1-8_F2_JPN_LL.png","Mean length for F2_JPN_LL with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from F2_JPN_LL:<br>0.9725 (0.511-4.2936) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_flt3mkt0.png","Length comps, whole catch, F3_CTP_LL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_residsflt3mkt0.png","Pearson residuals, whole catch, F3_CTP_LL (max=2.23) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_sampsize_flt3mkt0.png","N-EffN comparison, Length comps, whole catch, F3_CTP_LL",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_data_weighting_TA1-8_F3_CTP_LL.png","Mean length for F3_CTP_LL with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from F3_CTP_LL:<br>1.0567 (0.6094-17.9805) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_flt4mkt0.png","Length comps, whole catch, F4_USA_LL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_residsflt4mkt0.png","Pearson residuals, whole catch, F4_USA_LL (max=1.76) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_sampsize_flt4mkt0.png","N-EffN comparison, Length comps, whole catch, F4_USA_LL",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_data_weighting_TA1-8_F4_USA_LL.png","Mean length for F4_USA_LL with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from F4_USA_LL:<br>1.0163 (0.6475-2.3244) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_flt5mkt0.png","Length comps, whole catch, F5_VEN_LL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_residsflt5mkt0.png","Pearson residuals, whole catch, F5_VEN_LL (max=2.55) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_sampsize_flt5mkt0.png","N-EffN comparison, Length comps, whole catch, F5_VEN_LL",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"comp_lenfit_data_weighting_TA1-8_F5_VEN_LL.png","Mean length for F5_VEN_LL with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from F5_VEN_LL:<br>1.0122 (0.6969-1281.0253) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"sexratio_len_flt2mkt0.png","Sex ratios for length comps, whole catch, F2_JPN_LL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"sexratio_len_flt3mkt0.png","Sex ratios for length comps, whole catch, F3_CTP_LL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"sexratio_len_flt4mkt0.png","Sex ratios for length comps, whole catch, F4_USA_LL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"sexratio_len_flt5mkt0.png","Sex ratios for length comps, whole catch, F5_VEN_LL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"yield3_surplus_production.png","Surplus production vs. total biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551. <a href='https://doi.org/10.1139/F08-170'>https://doi.org/10.1139/F08-170</a>.</blockquote>",NA,"Yield",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"yield4_surplus_production.png","Surplus production vs. spawning biomass plot. For interpretation, see<br> <blockquote>Forrest, Kronlund, Cleary, and Grinnell. 2023. An evidence-based approach for selecting a limit reference point for Pacific herring (<i>Clupea pallasii</i>) stocks in British Columbia, Canada. <i>Can. J. Fish. Aquat. Sci.</i> 80: 1071-1083. <a href='https://doi.org/10.1139/cjfas-2022-0168'>https://doi.org/10.1139/cjfas-2022-0168</a>.</blockquote>",NA,"Yield",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"yield5_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> Observations excluded from the likelihood have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared.",NA,"Data",2025-09-28 13:42:19.880083,"StartTime: Fri May 10 14:43:52 2019"
